QuestionID,MCAN+ROBERTA,ImageID
539509000,0,539509
539509004,no,539509
408439004,no,408439
526827001,yes,526827
526827002,orange,526827
526827005,plastic,526827
526827006,orange,526827
526827008,6,526827
526827010,orange,526827
146315002,all,146315
346642002,20,346642
277390002,3,277390
408469000,black,408469
408469003,red and white,408469
408469005,evening,408469
15254004,carrots,15254
15254008,eating,15254
15254010,2,15254
15254011,0,15254
15259002,purple,15259
15260000,bird,15260
146334001,tie,146334
408480000,red,408480
408480005,mercedes,408480
408480007,fishing,408480
539555001,yes,539555
539555002,adidas,539555
539557003,birds,539557
15272001,0,15272
15272002,no,15272
539565001,18,539565
539565002,ground,539565
539565003,resting,539565
539565006,sidewalk,539565
408501001,train,408501
408501002,12,408501
146358001,yes,146358
15301002,1000,15301
24396001,harley davidson,24396
24396004,gray,24396
408532001,nothing,408532
408532002,no,408532
408532004,noon,408532
408535003,asian,408535
146397003,no,146397
277479004,food,277479
15338004,gray,15338
146411000,sleeping,146411
68093002,girl,68093
15345006,yes,15345
408568000,car,408568
277498002,no,277498
408578002,laptop,408578
408578004,laptop,408578
408578005,laptop,408578
146448002,blue,146448
277521001,green,277521
277521003,0,277521
277521006,go,277521
277521008,go,277521
277521018,parking,277521
277521020,yes,277521
146457000,pizza,146457
146457002,1,146457
15386002,bunk,15386
277533001,controller,277533
408610002,nowhere,408610
408610003,yes,408610
277542002,white,277542
277543000,unknown,277543
277543001,yes,277543
277543002,4,277543
408621001,house,408621
408621002,house,408621
408621003,green,408621
408621004,sign,408621
539694002,4,539694
352093001,stove,352093
90011001,not sure,90011
90011002,male,90011
146487002,wii,146487
146489006,half,146489
146489008,2,146489
277563004,oven,277563
417632001,birthday,417632
146498000,nothing,146498
146498002,green,146498
539717000,no,539717
539717001,no,539717
539717003,hot dogs,539717
146503001,fruit,146503
146503002,tomatoes,146503
146504000,apple,146504
146509003,brick,146509
146509004,toys,146509
146509005,window,146509
17972000,nothing,17972
17972001,hair,17972
17972004,20,17972
277584000,no,277584
277584003,no,277584
277587003,1,277587
373945003,black,373945
539738001,no,539738
354041005,soup,354041
277614000,building,277614
277614002,no,277614
277614003,noon,277614
277622002,yes,277622
277622003,no,277622
277622004,no,277622
277622005,1,277622
539768001,street,539768
539768002,1 way,539768
277625000,white,277625
277625001,4,277625
277625002,1950s,277625
277625003,4,277625
277625007,6,277625
277625009,4,277625
277625012,yes,277625
277625015,stick,277625
277625016,4,277625
539775002,3,539775
539777001,round,539777
539777002,apples,539777
461334003,real,461334
461334004,,461334
461334005,nothing,461334
539784000,yes,539784
15497003,mouse,15497
277642000,no,277642
277642001,nothing,277642
277642002,3,277642
277642003,dirt,277642
277642005,3,277642
277642006,red sox,277642
277642007,3,277642
277642010,dodgers,277642
277642013,playing baseball,277642
539787000,yes,539787
539787002,tree,539787
539791003,birds,539791
539793002,building,539793
277659002,5,277659
15517000,no,15517
15517002,airport,15517
15517005,hotel,15517
408736001,wine,408736
408736004,tabby,408736
352113003,fence,352113
146601003,12,146601
408757001,flying,408757
277689002,no,277689
277689003,yes,277689
539838002,people,539838
146627000,yes,146627
146627003,no,146627
408774000,unknown,408774
408774001,no,408774
15566000,unknown,15566
15566001,long,15566
15567000,black and white,15567
146640000,front,146640
146640002,yes,146640
146640003,new york,146640
146640004,2,146640
277717002,headphones,277717
15581000,yellow,15581
15581001,usa,15581
15581002,smile,15581
15581003,no,15581
539874001,red,539874
539874002,yes,539874
539874003,posing,539874
539874004,red and white,539874
408805000,safety,408805
408808000,colgate,408808
408808001,yellow,408808
277738002,yes,277738
146667000,3,146667
146667002,talking,146667
15596000,3,15596
15596002,no,15596
15597000,sneakers,15597
15597002,no,15597
408817002,paint,408817
408817004,yes,408817
146675000,no,146675
146676001,daytime,146676
277749001,4,277749
277749002,barn,277749
539908000,left,539908
539908001,no,539908
539908005,yes,539908
408840003,unknown,408840
146701000,right,146701
146701002,2,146701
146710003,tennis racket,146710
408859003,bathroom,408859
408859004,no,408859
146730000,modern,146730
146730001,sink,146730
539951001,noon,539951
539951002,unknown,539951
146738000,noon,146738
15667000,yes,15667
277812003,yes,277812
146742002,6,146742
539962002,0,539962
408894002,unknown,408894
408894004,nowhere,408894
408894012,nothing,408894
408894013,yes,408894
408894018,unknown,408894
408894021,2,408894
408894022,no,408894
408894023,office,408894
539971000,calico,539971
539971005,wood,539971
539971008,yes,539971
539971010,3,539971
146757002,concrete,146757
15690000,water,15690
146767001,bowl,146767
146767002,tabby,146767
146767003,tabby,146767
146767004,cat,146767
146767005,white,146767
146767007,ceramic,146767
146767010,white,146767
146767011,bowl,146767
146767012,yes,146767
146767015,yes,146767
146767016,yes,146767
146774000,white,146774
15709001,nothing,15709
15709003,delta,15709
540006002,bananas,540006
277865003,airplane,277865
277865004,plane,277865
277865008,yes,277865
15725001,red,15725
2621000,stop,2621
2621001,green,2621
2621002,cars,2621
146805004,0,146805
408950000,no,408950
408950001,downtown,408950
146813004,2,146813
146813015,flowers,146813
146813016,no,146813
146813017,2,146813
146813018,twin,146813
146813022,sun,146813
146813023,2,146813
277888002,sheep,277888
15746001,flowers,15746
15751002,bench,15751
146825001,yes,146825
146825002,no,146825
146825007,time,146825
146825011,2,146825
146825014,caution,146825
146825016,2,146825
68162003,yellow,68162
146830001,15,146830
146831000,foot,146831
395843001,no,395843
408989004,smoothie,408989
483227000,blue,483227
483227002,blue,483227
483227007,yes,483227
483227008,white,483227
483227009,5,483227
146855002,air,146855
277932002,yes,277932
15797007,blue,15797
146871000,yes,146871
146871004,reading,146871
409016002,6,409016
15802003,trees,15802
540093001,food,540093
540093002,yes,540093
540098004,sandals,540098
540098006,no,540098
540099001,cat,540099
540101004,street,540101
146887000,2,146887
15818001,yes,15818
15818002,water,15818
15826000,0,15826
15826001,sneakers,15826
15827000,white,15827
540117001,wood,540117
540117002,window,540117
199247003,7,199247
409052000,american,409052
409052001,american,409052
409052002,american,409052
15839002,beige,15839
146917001,yes,146917
146917002,25,146917
15846000,0,15846
15846001,red,15846
277991001,yes,277991
277991007,nike,277991
15850002,0,15850
146929004,yes,146929
146929010,ketchup,146929
146929016,yes,146929
146929017,yes,146929
146929019,ketchup,146929
278006001,2,278006
278006002,unknown,278006
146936001,no,146936
540159003,on table,540159
540159004,no,540159
540160002,8,540160
374017003,dress,374017
409098002,long,409098
540172000,black,540172
242946002,no,242946
278032003,2,278032
146961001,counter,146961
146963001,no,146963
540186001,0,540186
409115000,field,409115
409116002,0,409116
409116003,noon,409116
409119001,boarding,409119
146979000,6,146979
146979001,ham,146979
540196003,yes,540196
146986000,red,146986
146986001,4,146986
146986003,take off,146986
540207000,1,540207
540207005,sign,540207
409138002,no,409138
24499000,right,24499
24499001,5,24499
146997001,2,146997
146997002,red,146997
146999000,1,146999
278095005,no,278095
15953003,apple,15953
147027003,0,147027
147027005,yes,147027
15956002,3,15956
15956003,yes,15956
409178006,head,409178
147042004,refrigerator,147042
540264002,tie,540264
278121000,no,278121
278121001,3,278121
15978002,hat,15978
409198002,no,409198
15984002,yes,15984
147058000,paper,147058
15987002,fence,15987
15987004,no,15987
278134000,yes,278134
278134002,,278134
278134003,reading,278134
278134004,3,278134
278134006,yes,278134
540280002,shade,540280
15994000,nothing,15994
15994002,no,15994
409211003,unknown,409211
540288001,phone,540288
540288002,donut,540288
540288003,donut,540288
330348003,phone,330348
16010001,background,16010
483266003,12,483266
278161001,yellow,278161
278161003,above,278161
278161004,traffic,278161
278161006,no,278161
278161008,4,278161
278166001,statue,278166
409239000,plate,409239
278168000,no,278168
278168002,skirt,278168
409241002,yes,409241
278172000,wine,278172
278172001,camera,278172
365851001,surfboard,365851
288592003,no,288592
409251000,yes,409251
409251004,girl,409251
409251005,yes,409251
409268000,bear,409268
147128000,30,147128
278203001,skateboard,278203
147132008,1950,147132
279864002,green,279864
540354000,people,540354
92190001,surfing,92190
409291000,ball,409291
409291005,0,409291
409291006,no,409291
278222003,1 way,278222
278222004,stop,278222
147154000,chinese,147154
278237002,yes,278237
278237004,1,278237
278237008,black and white,278237
16098000,1,16098
16098001,remote,16098
68219000,50,68219
68219001,3,68219
68219002,yes,68219
68219003,blue,68219
68219005,no,68219
540388001,toilet,540388
540388002,toilet,540388
147173000,concrete,147173
409331000,green,409331
177449002,lot,177449
177449003,2,177449
177449005,2,177449
177449007,2,177449
409345000,3,409345
409346002,2,409346
409346003,yes,409346
409346004,green,409346
147205000,dinner,147205
374060004,9,374060
505133000,4,505133
505133001,yes,505133
505133002,fries,505133
278290001,military,278290
409364000,no,409364
16161001,yes,16161
16161002,2,16161
278313003,no,278313
278313004,0,278313
278323001,pink,278323
16180002,bear,16180
147256001,cooking,147256
540473001,wii,540473
540483001,dry,540483
540483011,1,540483
540483014,2,540483
540483015,yes,540483
278350000,yes,278350
278350001,3 feet,278350
278350002,2,278350
278352000,buildings,278352
278352002,frisbee,278352
278352006,4,278352
278359002,yes,278359
278365000,0,278365
409439001,baseball field,409439
409439002,15,409439
16228006,asia,16228
16228007,white,16228
278375002,wall,278375
147309012,dessert,147309
16238000,2,16238
16238002,1,16238
540531001,roman numerals,540531
16249001,ground,16249
16249002,bench,16249
278395001,no,278395
278401000,caution,278401
147338002,5,147338
147338004,happy,147338
147346000,no,147346
540564002,no,540564
409496000,yes,409496
409500000,wall,409500
16285002,yes,16285
46405001,6,46405
24560001,no,24560
570695005,yes,570695
570695006,2,570695
570695014,brown,570695
147375002,on table,147375
147375003,shirt,147375
147375004,nothing,147375
409523002,yes,409523
409523006,wave,409523
16308002,woman,16308
147386000,leather,147386
147386001,nothing,147386
147386002,ford,147386
16318002,7,16318
278463003,words,278463
147393000,3,147393
409542000,restaurant,409542
409542001,time,409542
409542002,8,409542
409542003,no,409542
16327000,nothing,16327
16327003,yes,16327
16327004,beach,16327
540619000,right,540619
540619002,toilet,540619
147409000,budweiser,147409
147409003,new york,147409
439630002,donut,439630
439630003,happy,439630
439630005,coffee,439630
147415002,words,147415
147415003,nothing,147415
540636000,no,540636
147422001,4,147422
147422005,5,147422
147422007,5,147422
330405000,stripes,330405
330405001,apple,330405
330405002,yes,330405
147425001,yes,147425
147425005,5,147425
16356000,yes,16356
16356001,no,16356
16360000,frosting,16360
16360003,white,16360
16360004,white,16360
16360005,no,16360
16360006,1,16360
16360007,pie,16360
16360010,dessert,16360
278506000,1,278506
278506001,1,278506
540652000,bridle,540652
409581003,5,409581
409581006,tree,409581
278512002,no,278512
147448002,couch,147448
147453001,8,147453
16382003,red,16382
16382004,door,16382
409603002,yes,409603
278535000,dunkin donuts,278535
540694000,4,540694
540694002,standing,540694
16410003,on table,16410
16410007,on table,16410
409627002,no,409627
409630005,no,409630
409630009,2,409630
409630013,many,409630
409630015,no,409630
147494002,1,147494
278570000,fire hydrant,278570
278570001,hydrant,278570
278570002,graffiti,278570
278576001,modern,278576
278582000,iphone,278582
278582001,green,278582
147518004,nothing,147518
147518006,on wall,147518
46432002,5,46432
16451000,5,16451
16451001,man,16451
16451002,blue,16451
540740000,1,540740
278601003,2,278601
147537001,2,147537
16466003,no,16466
16466004,3,16466
147545003,yes,147545
147546000,25,147546
147546001,50,147546
147546002,2,147546
540763002,on wall,540763
278627000,italian,278627
147556002,no,147556
409701000,eating,409701
409701001,pigeons,409701
16491002,left,16491
278636000,catching frisbee,278636
540782000,flowers,540782
540783000,0,540783
540783001,yes,540783
540784000,2,540784
16497001,nothing,16497
540789000,noon,540789
540789001,right,540789
540789002,1 foot,540789
147576000,sedan,147576
147576002,2,147576
147577000,black,147577
409725002,4,409725
540806000,brown,540806
540807002,yes,540807
16521000,yes,16521
16521001,dancing,16521
16521003,walk,16521
16523001,yes,16523
16523002,brown,16523
16523005,wall,16523
16523007,white,16523
16523008,person,16523
540816000,passenger,540816
540816002,12,540816
540820000,unknown,540820
540828000,party,540828
540830002,no,540830
540830003,teddy,540830
409763000,no,409763
409763002,7,409763
395975001,yes,395975
395975005,tv,395975
395975010,yes,395975
395975011,2,395975
395975017,no,395975
278705000,ford,278705
483358001,blue,483358
409784001,yes,409784
16574001,modern,16574
563575005,nothing,563575
540869000,motorcycle,540869
2764001,moving,2764
2764002,yes,2764
16590000,2,16590
16590001,yes,16590
16590002,kitchen,16590
16593001,remote,16593
16593014,smiling,16593
16593034,tie,16593
16593035,striped,16593
16593042,white,16593
16593043,tie,16593
16593046,playing,16593
16593047,remote,16593
16593049,hair,16593
16593053,man,16593
16593057,yes,16593
16593062,4,16593
16593067,smiling,16593
16593068,remote,16593
147667005,racket,147667
16598000,yes,16598
16599002,3,16599
278747002,3,278747
278747003,nowhere,278747
278749001,luggage,278749
16606001,apple,16606
16606002,unknown,16606
16606003,daytime,16606
16606004,white,16606
147681002,10,147681
278760001,16,278760
540912000,nothing,540912
16631000,white,16631
16631001,parking,16631
16631002,yes,16631
16631005,white,16631
16631008,usa,16631
16631009,no parking,16631
16631011,english,16631
16631018,no,16631
16631019,people,16631
16631020,no parking,16631
16631021,no parking,16631
16631024,no parking,16631
16631025,no parking,16631
16631026,snow,16631
16631027,new york,16631
409850002,3,409850
409850003,no,409850
540925000,no,540925
540925001,0,540925
409855003,2,409855
409855007,no,409855
409855010,bowl,409855
540932003,4,540932
409867000,cat,409867
409867002,0,409867
409867011,4,409867
409867012,cat,409867
409867016,cat,409867
147725002,2,147725
147729001,0,147729
570755000,parked,570755
570755001,nothing,570755
570755002,truck,570755
570755005,parking lot,570755
570755007,yes,570755
570755011,outside,570755
570755018,8,570755
147736000,0,147736
147736002,2,147736
147740000,50,147740
147740001,0,147740
147740002,people,147740
540962001,bags,540962
511204000,white,511204
511204002,bottle,511204
511204003,yes,511204
511204004,metal,511204
278822000,donuts,278822
278822001,no,278822
576672002,working,576672
278829001,unknown,278829
278829002,1,278829
147758002,honda,147758
147758003,1,147758
16689001,2010,16689
16689005,right,16689
147762000,caramel,147762
147762002,mustard,147762
147769000,black,147769
409914002,game,409914
409914003,yes,409914
409914004,wall,409914
409914005,evening,409914
409914006,man,409914
409914007,noon,409914
409914008,no,409914
409914009,wall,409914
409914011,tv,409914
409914012,nothing,409914
409914017,yes,409914
409914018,yes,409914
409914020,unknown,409914
278843002,hat,278843
409921007,yes,409921
409921011,nothing,409921
409921012,passenger,409921
409921015,white,409921
409921017,1,409921
240605000,,240605
240605002,office,240605
16716002,8,16716
147793000,white,147793
541010001,no,541010
278867000,frisbee,278867
417849001,2,417849
417849002,eating,417849
409944000,no,409944
409944001,happy,409944
541017000,brown,541017
541017001,no,541017
541017002,no,541017
541018003,dinner,541018
541018004,pasta,541018
16732001,no,16732
16732002,2,16732
16733001,yes,16733
147806000,restaurant,147806
105732000,camera,105732
105732003,camera,105732
105732005,man on left,105732
105732010,7,105732
16744000,white,16744
16744001,2 feet,16744
147818002,food,147818
147818005,chocolate,147818
147818006,donuts,147818
409963002,car,409963
409964014,black,409964
409970002,no,409970
278899001,8,278899
16761001,tan,16761
147835000,0,147835
147835001,no,147835
541053001,no,541053
541053002,no,541053
541054000,good,541054
541055000,4,541055
409985003,cheese,409985
199403002,wood,199403
16775000,yes,16775
16775001,11,16775
16775003,bus,16775
16775006,no,16775
16776000,no,16776
16776001,no,16776
155714004,4,155714
541071001,flying kite,541071
410002000,chocolate,410002
410004000,0,410004
278934003,0,278934
147866000,no,147866
147866001,0,147866
147866003,sidewalk,147866
91766000,on table,91766
91766001,strawberries,91766
541086000,no,541086
541086002,movement,541086
410019001,skateboard,410019
439709001,1,439709
439709002,red,439709
541108001,out,541108
570782001,yes,570782
570782004,yes,570782
570782006,2,570782
278966002,bathroom,278966
147897000,mirror,147897
278973002,2010,278973
278973005,blue,278973
147904004,3,147904
147904005,yes,147904
147904006,yes,147904
147904009,2,147904
541123000,woman,541123
16838000,toyota,16838
16838001,0,16838
16838002,car,16838
410056001,dog,410056
410056002,surfboard,410056
147915001,yes,147915
541132000,0,541132
147919004,chicken,147919
16848001,stir fry,16848
16848003,8,16848
147921000,0,147921
147921014,3,147921
410068006,rainbow,410068
279013000,dog,279013
279013003,yes,279013
541158001,no,541158
16875001,tabby,16875
16875002,sunglasses,16875
16879000,22,16879
16879002,playing frisbee,16879
279024000,water bottle,279024
279024002,bathroom,279024
410097001,6,410097
410097002,fence,410097
279027004,cabbage,279027
410101001,0,410101
410101004,0,410101
410101005,nothing,410101
147958001,sitting,147958
147958002,book,147958
417876001,wall,417876
417876005,wall,417876
16897002,4,16897
410114001,10,410114
410114003,many,410114
16903000,triangle,16903
16903001,left,16903
16903002,stop,16903
16903003,stop,16903
16905000,warm,16905
16905001,3,16905
16905002,3,16905
16905003,no,16905
541202000,safety,541202
541202001,2010,541202
461572000,pizza,461572
461572001,0,461572
410141000,yes,410141
16928000,silver,16928
16931002,nothing,16931
541223001,fast food,541223
279081000,right,279081
279083000,0,279083
548957002,2,548957
410168000,white,410168
410168005,no,410168
410168006,hat,410168
410168007,yes,410168
279097002,2,279097
279097007,0,279097
16958004,1,16958
16958008,round,16958
148034000,fence,148034
148034002,christmas,148034
148042002,cell phone,148042
16977001,2,16977
16977002,yes,16977
16977004,yes,16977
410195008,yes,410195
541274000,10,541274
541274001,5,541274
570810001,no,570810
570810002,unknown,570810
541279001,fried,541279
541279002,0,541279
279136007,nothing,279136
279136011,nothing,279136
279138003,couch,279138
279140000,no,279140
279140002,4,279140
279140003,downtown,279140
148077003,leaf,148077
410225002,apple,410225
410225005,yes,410225
410225007,white,410225
410225012,no,410225
410225013,apple,410225
410225021,yes,410225
279154001,grass,279154
279154006,grass,279154
279154008,water,279154
46526002,background,46526
17031001,open,17031
279176000,yes,279176
279176003,3,279176
410252003,cat,410252
410265000,20,410265
541345003,12,541345
410278001,glass,410278
541351000,no,541351
541351002,racket,541351
541351004,ponytail,541351
541351005,tennis racket,541351
541351007,blue,541351
541351010,air,541351
279208000,20,279208
541353002,yes,541353
17073001,1 way,17073
279221000,unknown,279221
410301001,wall,410301
410301003,yellow,410301
17095003,crow,17095
148170000,white,148170
148170003,eating,148170
483447002,metal,483447
410319001,no,410319
410319006,2,410319
68387000,2,68387
68387002,yankees,68387
279256000,brown,279256
279256001,jumping,279256
279256002,10,279256
148188003,2,148188
410339002,6,410339
148197005,yes,148197
148197006,no,148197
410344002,yes,410344
410350002,lights,410350
279279000,standing,279279
122777000,yes,122777
122777004,computer,122777
541435002,yes,541435
17152001,yes,17152
17152003,eat,17152
17152005,yes,17152
17152011,spinach,17152
17152014,chicken,17152
17152019,white,17152
410380003,no,410380
148243000,yes,148243
148243003,phone,148243
148243005,3,148243
148243006,kitchen,148243
17178001,sedan,17178
17179002,no,17179
17182001,kitchen,17182
279331005,backpack,279331
541478002,american,541478
541485000,no,541485
541485003,nothing,541485
541486000,1,541486
279343000,9,279343
279343005,1,279343
148272002,cat,148272
308702000,picture,308702
308702002,color,308702
17207001,bus,17207
148280001,street,148280
148280002,street,148280
148280003,street,148280
148280004,street,148280
148280005,nothing,148280
410428001,away,410428
410428002,natural,410428
410437001,snow,410437
410446000,many,410446
410446002,coca cola,410446
17235001,sink,17235
148309001,3,148309
68409000,middle,68409
410456001,short,410456
279386000,wood,279386
279386004,wood,279386
279386011,drinking,279386
279386014,wood,279386
279386016,black and white,279386
279386017,2,279386
279386018,wood,279386
17244000,bus,17244
17244002,2,17244
17244004,24,17244
279391000,rectangle,279391
541538001,1,541538
541538002,black,541538
541538003,donuts,541538
279395000,no,279395
155793001,no,155793
17260004,no,17260
17260005,0,17260
541550001,unknown,541550
541550003,2010,541550
410482002,nothing,410482
17267000,camera,17267
17272002,shade,17272
17272003,8,17272
17273002,work,17273
410493000,6,410493
410493001,yes,410493
410493003,2,410493
410493004,no,410493
410496002,white,410496
410496004,no,410496
410496008,usa,410496
410496009,no,410496
17282004,yes,17282
308715000,phone,308715
148358001,2,148358
410510000,backhand,410510
541587001,gold,541587
17311002,england,17311
17311003,at camera,17311
17311004,yes,17311
410533002,happy,410533
541606000,size,541606
541606002,yes,541606
148395001,6,148395
148395002,car,148395
541613003,6,541613
148403001,noon,148403
410554000,0,410554
541631000,traffic lights,541631
541634000,unknown,541634
541634001,yes,541634
541634005,spoon,541634
279491003,nothing,279491
17350002,yes,17350
279499001,1,279499
279499002,england,279499
410576003,1,410576
410576005,0,410576
410576006,apple,410576
410576007,book,410576
17364002,street,17364
396110000,drinking,396110
396110004,american,396110
17366002,yes,17366
410587003,long,410587
148444000,yes,148444
148444002,egg,148444
148444004,lot,148444
410589000,shallow,410589
541664000,no,541664
279521001,standing,279521
279521002,4,279521
17379002,man,17379
221350001,christmas,221350
541687000,laptop,541687
541687001,yes,541687
541687002,yes,541687
279549003,silver,279549
17409003,1,17409
410627001,silver,410627
410632001,yes,410632
410632004,yes,410632
410650000,no,410650
410650001,yes,410650
410650002,unknown,410650
148508000,2,148508
148508001,1 way,148508
17449002,tennis,17449
268927000,no parking,268927
410670002,moss,410670
541744005,0,541744
541744007,cubs,541744
148531001,propeller,148531
279621001,yes,279621
279621004,yes,279621
17484009,woman,17484
541773003,pizza,541773
541773004,2,541773
402118000,right,402118
541783000,no,541783
148570001,left,148570
148570003,men,148570
279649003,no,279649
417980000,black,417980
417980002,party,417980
148588001,yes,148588
148588002,yes,148588
410735002,blue,410735
410735003,blue,410735
410735004,asian,410735
410735005,spoon,410735
541813002,picture,541813
279674003,nothing,279674
279674004,no,279674
279674005,fruit,279674
279677002,yes,279677
279677003,no,279677
279677006,night,279677
148614000,no,148614
148614004,0,148614
148614008,fern,148614
148614011,noon,148614
148614013,can't tell,148614
148614015,noon,148614
148614018,black,148614
148614019,christmas,148614
148614023,nothing,148614
148620000,work,148620
148620001,picture,148620
148620002,apple,148620
279696001,stop,279696
279714000,nothing,279714
279723000,no,279723
279723003,3,279723
279723004,black,279723
24776000,white,24776
148662001,eating,148662
148662002,green,148662
541879000,blue,541879
541879002,0,541879
148665000,no,148665
410810000,anniversary,410810
410810001,0,410810
410810002,happy birthday,410810
410810004,2,410810
410810005,6,410810
148668000,big ben,148668
148668001,regular,148668
541887004,nothing,541887
541887006,no,541887
541887007,pots,541887
541897000,silver,541897
541897002,silver,541897
541898000,wall,541898
541898008,watch,541898
541898012,brown,541898
541898013,no,541898
17613000,octagon,17613
17613002,2,17613
17613003,water,17613
17613005,no,17613
17613006,2,17613
17627002,driving,17627
541917000,yes,541917
541917002,no,541917
279774002,yes,279774
410849000,not sure,410849
410849001,people,410849
410849002,nothing,410849
148707003,5,148707
148707006,yes,148707
541924000,no,541924
541924006,black,541924
541926005,chicken,541926
541926008,unknown,541926
279784001,white,279784
148719000,4,148719
148719001,6,148719
148724011,moving,148724
148724012,no,148724
148724013,gray,148724
17655001,terrier,17655
148730000,0,148730
410878002,nothing,410878
541952001,brown,541952
279809001,no,279809
410889002,counter,410889
279818002,no,279818
559247001,0,559247
541965005,no,541965
279824003,guitar,279824
279838002,scarf,279838
279846001,female,279846
279850000,no,279850
410924000,blue,410924
410924003,0,410924
148783001,daytime,148783
148783002,yes,148783
17714000,1,17714
410932002,on pole,410932
410932003,no,410932
483550000,9,483550
483550002,steam,483550
148792000,100,148792
410942002,gray,410942
279877000,3,279877
279877001,4,279877
279877002,no,279877
279879002,white,279879
542024002,dodgers,542024
17741001,2,17741
542035006,white,542035
542035011,yes,542035
279892002,12,279892
279895007,floor,279895
279895008,standing,279895
279895010,yes,279895
279895014,4,279895
279895015,khaki,279895
279895018,yes,279895
542042000,flag,542042
17756002,square,17756
148830000,broccoli,148830
148830004,tomato,148830
410979000,donuts,410979
148843001,parked,148843
410988001,yes,410988
410988003,fridge,410988
410988004,no,410988
410988008,phone,410988
410988021,yes,410988
410988022,phone,410988
410988025,cooking,410988
396178001,no,396178
396178002,gray,396178
279919000,toothbrush,279919
279919003,no,279919
17776002,no,17776
17778000,yes,17778
17778001,brown and white,17778
17778003,flowers,17778
148855000,playing tennis,148855
148855001,man,148855
542073000,6,542073
542073001,1 way,542073
542073003,building,542073
542077001,black,542077
542077002,no,542077
542079000,4,542079
542079001,2,542079
279940000,skateboarding,279940
423951000,boat,423951
423951001,city,423951
423951002,buildings,423951
542089000,light,542089
542089002,no,542089
279948001,floor,279948
542095001,4,542095
148898002,white,148898
411044001,regular,411044
279974000,4,279974
411047000,england,411047
411047002,1,411047
411047003,5,411047
411047004,nothing,411047
148909002,yes,148909
148910000,6,148910
279994002,happy,279994
411068000,bear,411068
411068001,white,411068
411068003,no,411068
542145000,toilet paper,542145
280007000,right,280007
280007001,london,280007
280007003,building,280007
280008001,3,280008
280008002,14,280008
411082002,5,411082
17869002,2,17869
17869004,gray,17869
411086004,food,411086
411086007,scarf,411086
411086008,paper,411086
280017000,gray,280017
542163000,yes,542163
542163002,yes,542163
542163006,yes,542163
17882003,luggage,17882
148955000,no,148955
148955002,12,148955
148957000,no,148957
148957002,2,148957
131531000,time,131531
131531001,outside,131531
131531003,,131531
415225002,3,415225
415225003,2,415225
415225005,england,415225
415225007,3,415225
280036007,no,280036
148968002,shoe,148968
148968008,shoe,148968
17899002,nothing,17899
148977001,2,148977
148977002,nothing,148977
148977003,unknown,148977
542205002,standing,542205
17921000,no,17921
411138000,building,411138
17927002,trees,17927
17927004,3,17927
17927005,tennis,17927
17927006,trees,17927
17927007,people,17927
280083002,on table,280083
280083004,not sure,280083
280083005,wine,280083
280083007,woman,280083
280083012,office,280083
280083017,wine,280083
280083018,no,280083
280083020,happy,280083
280083026,wine,280083
280083029,no,280083
280083033,blue,280083
280083034,yes,280083
149014001,back,149014
17944001,nowhere,17944
149017005,shallow,149017
149017007,lighthouse,149017
149017010,clouds,149017
149017011,yes,149017
542234000,sky,542234
542234001,above,542234
149022002,round,149022
17953002,store,17953
17959002,6,17959
411177000,unknown,411177
411177001,no,411177
280107003,yes,280107
411184001,boat,411184
411184003,shallow,411184
411184006,boat,411184
542257002,house,542257
280114001,no,280114
411187002,yes,411187
411187004,dog,411187
411188004,2,411188
411188011,orange,411188
439902000,female,439902
411201001,0,411201
411201002,no,411201
411201003,bus,411201
599003,5,599
542284001,floral,542284
542284004,yes,542284
411215001,yes,411215
542302002,0,542302
18022001,4,18022
18022008,4,18022
411241002,older,411241
411241003,1,411241
411241006,0,411241
411241008,book,411241
542325002,kitchen,542325
280184003,6,280184
18046000,graffiti,18046
18046001,bus,18046
18046002,3,18046
149123000,brick,149123
149123001,transportation,149123
149123002,no,149123
149123003,red and white,149123
149123005,transportation,149123
149123006,food,149123
18058000,park,18058
411277003,square,411277
542350000,dirt,542350
542350001,3,542350
411282000,sausage,411282
411282025,1,411282
411282035,tomatoes,411282
411282037,glass,411282
411282041,large,411282
563625002,sleeping,563625
280226002,roses,280226
149155002,10,149155
280230001,red,280230
411303002,7,411303
149165000,riding,149165
149165001,brown,149165
280239000,train,280239
280239001,black,280239
18098002,bus,18098
18098003,car,18098
542388000,beard,542388
542388001,inside,542388
18111000,no,18111
149197000,yes,149197
280271001,jet,280271
542423005,2,542423
542423008,2,542423
542423010,2,542423
18148002,sheep,18148
18149000,cow,18149
18149002,fence,18149
18150000,pepperoni,18150
149232005,no,149232
149232007,door,149232
542451011,no,542451
280320001,water,280320
280320002,4,280320
149251000,yes,149251
280325002,nothing,280325
411405003,computer,411405
18193000,no,18193
18193002,pizza,18193
18193005,no,18193
280347002,1,280347
280347006,very tall,280347
280347007,1,280347
280360000,2,280360
542509003,paper,542509
542509007,yes,542509
542509009,windows,542509
542509011,can't tell,542509
542509017,yes,542509
542510000,cart,542510
542510004,hat,542510
542511002,guitar,542511
18224005,0,18224
149298006,no,149298
149298008,no,149298
149298009,nothing,149298
149298015,yes,149298
18239001,wire,18239
280392002,left,280392
542537000,yes,542537
112269001,ponytail,112269
411472002,fence,411472
411484001,3,411484
280413001,1,280413
280424000,on ground,280424
542570000,short,542570
365866001,white,365866
