QuestionID,CASCADE+BERT,ImageID
21979015,no,21979
415196001,twin,415196
415196005,pillows,415196
415196010,plaid,415196
415196017,yes,415196
415196019,computer,415196
153055000,no,153055
153055002,thick,153055
153055003,0,153055
153055004,spinach,153055
21993000,budweiser,21993
21993002,yes,21993
21993012,lemon,21993
21993013,5,21993
21993015,water,21993
21993016,no,21993
21993020,restaurant,21993
21993030,yes,21993
21994000,grass,21994
21994004,eating,21994
21994017,trees,21994
21994018,yes,21994
21994019,nothing,21994
284143001,blue,284143
284143002,white,284143
153072000,rainbow,153072
153072002,red,153072
153072004,left,153072
22004002,black,22004
284152002,1,284152
546298000,food,546298
546298002,3,546298
546298003,yes,546298
546298004,duck,546298
153083001,it's not,153083
284160005,yes,284160
284160006,1,284160
153092000,1,153092
415238001,rose,415238
415238002,flowers,415238
153103001,white,153103
462424001,verizon,462424
546325001,red and white,546325
546325003,white,546325
546342002,yes,546342
153130007,white,153130
153130009,blue,153130
153130013,blue,153130
153130015,nike,153130
153130018,shorts,153130
153130020,backwards,153130
153130021,kia,153130
22072000,yes,22072
22072002,breakfast,22072
22072005,white,22072
22072006,glazed,22072
22072008,breakfast,22072
22072009,yes,22072
284220000,t shirt,284220
284220002,yes,284220
284220003,blue,284220
153150000,terrier,153150
153150003,pink,153150
153150004,terrier,153150
22085000,1,22085
22085007,yes,22085
22085008,3,22085
546388002,white,546388
25529000,meat,25529
25529002,sandwich,25529
25529004,sandwich,25529
25529017,sandwich,25529
25529022,salt,25529
25529024,sandwich,25529
284253000,5,284253
284253002,oranges,284253
22112001,wood,22112
22112002,plant,22112
284257000,yes,284257
284257001,umbrella,284257
284257002,neither,284257
69223000,1,69223
22129002,backpack,22129
153205002,black,153205
153205003,deep,153205
284279002,bird,284279
284282002,bathroom,284282
546428008,gas,546428
546428011,yes,546428
284286000,yes,284286
284286002,adult,284286
415360002,sitting,415360
153217001,brown,153217
284292000,sparrow,284292
284292002,yellow,284292
156609004,yes,156609
284296001,2,284296
546444001,couch,546444
546444002,black,546444
546444007,no,546444
153229003,sneakers,153229
153229004,5,153229
153229006,throw frisbee,153229
22158000,checkered,22158
22158002,stove,22158
22158010,0,22158
22158012,no,22158
22158013,0,22158
153231000,no,153231
153231004,pizza,153231
153231005,pizza,153231
22167002,no,22167
22168000,no,22168
546463002,no,546463
22176000,5,22176
22176002,yes,22176
22176004,umbrella,22176
546475001,blue,546475
22191001,tile,22191
484296000,grass,484296
22196000,no,22196
284341002,5,284341
284341003,above,284341
284341004,holding,284341
284341007,striped,284341
22199000,20,22199
22199001,2,22199
22199003,chef,22199
22199004,yes,22199
415420001,no,415420
415420003,1,415420
284350000,wetsuit,284350
153279002,0,153279
153279003,no,153279
22208000,no,22208
22208001,no,22208
22208004,woman,22208
22208006,2010,22208
22208008,sony,22208
284354001,clock,284354
153283000,circle,153283
153283001,noon,153283
153283004,3,153283
153283006,noon,153283
153283007,noon,153283
153283011,noon,153283
153283012,noon,153283
153283015,noon,153283
153283016,noon,153283
153283017,3,153283
546500000,no,546500
22215004,yes,22215
22215005,round,22215
415432000,person,415432
415432001,wood,415432
415434000,food,415434
415434002,nothing,415434
415434007,left,415434
284365006,10,284365
153299000,yes,153299
153299001,0,153299
153300000,bread,153300
153300001,paper,153300
153300003,middle,153300
284375002,windows,284375
284375005,no,284375
284375007,beer,284375
284375008,red,284375
284379002,yes,284379
134778000,outside,134778
134778001,waves,134778
134778003,waves,134778
134778005,10,134778
134778006,beach,134778
134778007,grass,134778
134778012,seagulls,134778
134778014,0,134778
265851000,ground,265851
265851001,2,265851
415461000,girl,415461
415461001,no,415461
415461002,nothing,415461
284400000,yes,284400
284400001,phone,284400
284400002,talking on phone,284400
284400009,yes,284400
284400010,left,284400
22257000,head,22257
22257001,right,22257
22257002,right,22257
22257003,zoo,22257
3711003,yes,3711
3711007,yes,3711
3711009,no,3711
3711010,van,3711
546556000,no,546556
546556001,50,546556
153343000,pink,153343
153344000,nothing,153344
284421002,brick,284421
546569000,red,546569
546569003,open,546569
546569007,men's,546569
546577000,playing wii,546577
546584000,red,546584
546584001,green,546584
396932001,nothing,396932
375087001,yellow,375087
375087004,yellow,375087
284445001,parade,284445
22304001,blue,22304
546596002,no,546596
415530003,can't tell,415530
415536001,no,415536
284465002,blue,284465
415538000,blue,415538
415538003,yes,415538
22324001,roses,22324
22324005,flower,22324
22324006,pink,22324
22324007,flowers,22324
22324008,roses,22324
22324010,roses,22324
116244000,yes,116244
546622001,cat,546622
546622002,no,546622
546626000,no,546626
22341001,white,22341
22341002,straight,22341
484321000,0,484321
484321002,rope,484321
284488000,nothing,284488
284488002,sony,284488
546639000,on,546639
546639003,yes,546639
546639004,yes,546639
546642001,2,546642
546642002,yes,546642
546649002,wood,546649
546649003,curtains,546649
284509003,left,284509
284509005,0,284509
546658001,no,546658
22371000,on table,22371
22371002,red,22371
153445000,wood,153445
153445001,no,153445
153445002,4,153445
546670002,white,546670
546670005,hat,546670
153455000,nothing,153455
153455002,no,153455
546674002,flower,546674
284535000,seagull,284535
22396000,yes,22396
22396003,0,22396
284542000,nike,284542
284542003,white,284542
284542004,no,284542
546687004,2,546687
546687010,yes,546687
284548002,2,284548
284552002,oak,284552
134807001,red,134807
134807002,caucasian,134807
134807003,no,134807
134807005,stripes,134807
134807006,blue,134807
153486000,green,153486
284560000,2,284560
284560001,no,284560
22420002,reading,22420
22423000,elephant,22423
22423001,no 1,22423
22423002,blue,22423
546717001,pink,546717
415646000,noon,415646
415646001,wood,415646
415646005,yes,415646
415647000,bedroom,415647
415647002,no,415647
22432003,nightstand,22432
546721004,waves,546721
153506001,soup,153506
153506002,yes,153506
440646000,0,440646
440646002,0,440646
284589001,yes,284589
284589002,4,284589
22446002,dinner,22446
153520002,no,153520
284594000,seagulls,284594
284594001,3,284594
284594003,spring,284594
284594004,seagulls,284594
153524000,yes,153524
153524001,wood,153524
153524002,monitor,153524
153524004,3,153524
153524005,left,153524
3742001,13,3742
3742003,no,3742
546742001,red,546742
546742003,bed,546742
153527001,white,153527
415672001,usa,415672
415672002,20,415672
415672004,2,415672
153529000,jacket,153529
153529001,black,153529
153529003,t shirt,153529
284605000,black and white,284605
284605001,top,284605
245161000,toilet,245161
245161003,many,245161
309579002,in stands,309579
309579003,birds,309579
153543002,male,153543
153543004,shirt,153543
153543005,shallow,153543
153543009,no,153543
546760000,train,546760
546760002,train,546760
22474000,short,22474
22479001,10,22479
284628001,nothing,284628
284628002,man,284628
546773000,umbrella,546773
22488001,pond,22488
153563000,0,153563
153563001,2,153563
153563003,5,153563
22492001,sandwich,22492
22492002,french fries,22492
546782000,reflection,546782
546782002,main,546782
153570007,small,153570
153570009,circle,153570
153570015,ocean,153570
415716000,2010,415716
415716001,3,415716
415716002,3,415716
415716003,table,415716
415716007,red,415716
153574001,no,153574
153574003,hardwood,153574
153574005,big,153574
546792001,no,546792
153578000,phone,153578
415727000,1,415727
415727001,2,415727
415727002,baseball,415727
284658002,young,284658
546804000,no,546804
546804004,train,546804
484351001,meeting,484351
415741000,yes,415741
415741001,nothing,415741
415741002,pillow,415741
415746001,box,415746
415748001,red,415748
415748002,0,415748
415750000,red,415750
415750001,parking,415750
153607000,no,153607
546826003,0,546826
200365003,coca cola,200365
284688002,2,284688
415768002,metal,415768
415770000,,415770
415770002,nike,415770
415770005,yes,415770
415770007,white,415770
415770008,no,415770
415770009,yes,415770
153631000,white,153631
153632000,no,153632
153632004,breakfast,153632
153632010,fork and knife,153632
153632015,1,153632
153632016,potatoes,153632
22563002,1,22563
546854000,yes,546854
546854001,cup,546854
528049002,dell,528049
528049005,dell,528049
528049009,laptop,528049
528049011,dell,528049
244060001,yes,244060
244060002,food,244060
284715002,lab,284715
284715003,lab,284715
284725002,background,284725
415798002,red,415798
418825000,lemon,418825
418825002,oranges,418825
153656003,,153656
445933001,white,445933
22589001,no,22589
22589002,winter,22589
22596002,no,22596
22596004,tag,22596
153669000,white,153669
153669002,no,153669
284743000,light,284743
284743002,baseball,284743
331447000,ford,331447
331447001,california,331447
331447002,3,331447
284749006,china,284749
284749009,sunny,284749
284749011,no,284749
284749013,sand,284749
284749016,2,284749
284749017,8,284749
415823000,white,415823
415823001,no,415823
415828000,restaurant,415828
415828001,black,415828
415828005,lights,415828
415828006,no,415828
415828007,background,415828
415828008,no,415828
415828011,yes,415828
415828013,no,415828
415828015,yes,415828
415828016,yes,415828
415828017,10,415828
415828019,sidewalk,415828
153685001,red,153685
153685002,yes,153685
153685005,brown,153685
22621001,no,22621
22623001,apple,22623
415840002,yellow,415840
415840004,white,415840
415840005,yellow,415840
415843002,nothing,415843
284772001,0,284772
134844000,left,134844
134844002,caution,134844
153709000,yellow,153709
153709001,black and white,153709
415856002,3,415856
546932001,food,546932
284789000,3,284789
284789002,3,284789
22646000,2,22646
22646001,walking,22646
22649001,no,22649
331455001,white,331455
331455005,3,331455
331455006,white,331455
22656001,yes,22656
415874001,cheese,415874
22660000,sidewalk,22660
22660001,no,22660
153734001,nothing,153734
415882000,0,415882
22667003,yes,22667
415885000,yes,415885
415885001,blue,415885
415885004,blue,415885
22671000,yes,22671
546962000,red,546962
546962001,lab,546962
546964000,yes,546964
546965000,10,546965
546965001,yes,546965
546965007,white,546965
546965010,sign,546965
22680002,yes,22680
528069000,background,528069
415904003,unknown,415904
415904005,nothing,415904
546980000,laying down,546980
546987001,cell,546987
546987002,male,546987
22705003,blue,22705
284851000,yes,284851
284851001,white,284851
284851002,yes,284851
153782001,3,153782
153782002,noon,153782
153783001,yes,153783
153783002,collar,153783
547000000,10,547000
547000002,yes,547000
547000004,down,547000
547000006,mountain,547000
547000011,no,547000
547003000,broken,547003
547003002,nowhere,547003
284860003,fire hydrant,284860
547013001,5,547013
153803000,sitting,153803
415949000,no,415949
415949001,red,415949
415958000,yes,415958
415958001,no,415958
415961000,black,415961
22747000,blue,22747
22747001,toothbrush,22747
22747002,3,22747
22747004,unknown,22747
415964001,no,415964
415964003,2,415964
153822001,no,153822
153822002,nike,153822
547041000,no,547041
547041001,soup,547041
547041002,white,547041
22755001,building,22755
22755003,red,22755
547047000,no,547047
547047002,1 way,547047
547047003,yellow,547047
547047004,chinese,547047
547047006,nothing,547047
153834000,dry,153834
153834001,brown,153834
153834009,brown,153834
153834010,fence,153834
415990006,wood,415990
22775001,knife,22775
22775002,orange,22775
476491001,1 way,476491
476491002,yes,476491
476491004,no,476491
547079000,4,547079
547079001,food,547079
153864001,surfboard,153864
22797001,united,22797
22797003,blue,22797
22801000,man,22801
22801002,black,22801
22802003,no,22802
547102000,purple,547102
547102001,roses,547102
547102002,pink,547102
547102005,tulips,547102
547102006,pink,547102
547102008,pink,547102
547102010,flower,547102
547102011,3,547102
22816000,0,22816
22816002,yes,22816
22816004,jacket,22816
547106002,yes,547106
547106003,noon,547106
262631002,woman,262631
153901001,no,153901
22834000,3,22834
284991001,green,284991
284991002,wine,284991
547136005,0,547136
547136006,delta,547136
547136007,delta,547136
547137004,ponytail,547137
547137005,on sink,547137
22850001,army,22850
416072002,blue,416072
153931000,2,153931
153931004,yes,153931
153931005,metal,153931
22861003,away,22861
22861004,box,22861
22861005,8,22861
22861006,8,22861
416078001,unknown,416078
416078002,black,416078
285007001,4,285007
285007002,no,285007
547155000,yes,547155
416088003,flag,416088
416088006,white,416088
22874000,ball,22874
22874002,floor,22874
22874006,3,22874
22874007,wood,22874
22874008,frisbee,22874
200421002,monday,200421
113040000,paper,113040
113040001,half,113040
416098001,grass,416098
416098002,0,416098
153956000,5,153956
416101000,blue and white,416101
416101002,green,416101
416104000,wine,416104
416104001,1,416104
416104002,0,416104
416105002,green,416105
153971001,yellow,153971
153971002,grass,153971
153973000,safety,153973
285047003,rectangle,285047
285047004,star,285047
547196000,tie,547196
547196001,tie,547196
547196004,black,547196
547196005,army,547196
547202001,words,547202
153994000,nothing,153994
153994002,no,153994
309655001,blue,309655
309655002,people,309655
547212000,phone,547212
547212001,yes,547212
547212002,beer,547212
549954002,white,549954
154000000,1,154000
416145003,no,416145
154004002,unknown,154004
547221000,wall,547221
547221001,white,547221
547221002,night,547221
547222000,asian,547222
547222002,0,547222
22935001,yes,22935
547224001,no,547224
25668001,no,25668
25668002,stripes,25668
25668003,woman,25668
25668004,1,25668
25668005,yes,25668
314396000,yes,314396
314396001,,314396
314396002,wood,314396
547227001,noon,547227
547227002,on building,547227
416159000,no,416159
416159001,backpack,416159
416159002,1,416159
285089000,concrete,285089
285089001,down,285089
285089002,grizzly,285089
47516000,2,47516
47516002,bus,47516
154028000,13,154028
154028001,trees,154028
154028007,15,154028
285106001,crosswalk,285106
22963003,yes,22963
22963006,many,22963
22963008,yes,22963
22963015,window,22963
22963017,glass,22963
22963019,open,22963
22963020,no,22963
22963021,open,22963
188439000,4,188439
188439001,wood,188439
188439003,yes,188439
22969002,yes,22969
547258000,playing wii,547258
547258001,lamp,547258
547258004,black,547258
547258005,photographer,547258
547258009,chair,547258
547258011,playing wii,547258
547258022,playing wii,547258
547258028,nothing,547258
547258029,2,547258
547258033,floor,547258
416188000,brown,416188
416188001,work,416188
416188002,black,416188
416188004,brown,416188
285120000,woman,285120
285120001,jet,285120
285120004,rocks,285120
154053003,no,154053
154053004,ski poles,154053
22983003,bull,22983
154057000,no,154057
96785000,woman,96785
96785001,umbrella,96785
416220001,modern,416220
547293001,1,547293
547293003,landing,547293
154087000,snow,154087
154087003,usa,154087
154087006,0,154087
154087008,black,154087
285160000,clock,285160
285160002,no,285160
285160003,noon,285160
285160005,nothing,285160
547309002,afternoon,547309
547309003,4,547309
23023001,yes,23023
23034003,2,23034
287829000,pedestal,287829
287829001,white,287829
416256001,black and white,416256
416256003,black,416256
416256004,wood,416256
547338004,right,547338
547338006,15,547338
547338009,15,547338
23051001,nothing,23051
23051002,red,23051
416271001,walking,416271
285200001,2,285200
285200004,yes,285200
547345002,4,547345
547345004,metro,547345
309678000,0,309678
309678002,pizza,309678
154139002,ball,154139
285212002,yes,285212
154148001,shallow,154148
154154000,2,154154
154155000,6,154155
154155002,apple,154155
23084001,white,23084
285234002,pillows,285234
285234005,clock,285234
416308002,blue,416308
416308003,4,416308
416309002,30,416309
416309003,black,416309
547383001,yes,547383
154168000,ford,154168
154168002,1,154168
154168003,movie,154168
154173001,no,154173
154173003,mother and child,154173
285250007,no,285250
285250015,red,285250
285250016,man,285250
285250017,no,285250
285250018,black,285250
416326002,yes,416326
416330001,nothing,416330
416330008,brown,416330
416330009,blue,416330
416330011,brown,416330
416331000,bridge,416331
416331001,accident,416331
23117001,sky,23117
416335002,12,416335
547413000,green,547413
23126000,standing still,23126
416343000,yes,416343
416345000,wall,416345
416345002,backpack,416345
154202008,yes,154202
154202009,20,154202
69391001,white,69391
69391002,1,69391
154213002,thin,154213
547431001,delta,547431
547431003,gray,547431
285291000,blue,285291
285291003,ski pole,285291
285291006,black,285291
285293000,black,285293
285293006,yes,285293
154222002,camera,154222
154222003,motorcycle,154222
547440001,nowhere,547440
547440002,noon,547440
285302000,shirt,285302
285302002,paper,285302
222313000,house,222313
222313002,2,222313
416384000,chair,416384
416384001,no,416384
416384002,talking on phone,416384
154241001,regular,154241
154241002,smartphone,154241
154241003,lg,154241
154241004,phone,154241
154241005,0,154241
285314002,white,285314
285325000,2,285325
285325002,10,285325
154254000,typing,154254
154254001,white,154254
154254002,yes,154254
154263000,man,154263
154263002,no,154263
547487002,1,547487
23200000,blue,23200
23200004,red,23200
23201000,2,23201
23201002,white,23201
23201006,blue,23201
285352000,yes,285352
285352003,black,285352
113095001,black,113095
113095002,black,113095
113095003,leather,113095
113095004,black,113095
113095005,trees,113095
113095006,yes,113095
113095008,yes,113095
547502001,no,547502
572525001,white,572525
572525002,cat,572525
547504000,no,547504
547504001,no,547504
285361002,no,285361
285361006,ski,285361
285361008,skis,285361
285361009,snowsuit,285361
285361011,ski poles,285361
285361013,no,285361
23230007,ducks,23230
547519000,rock,547519
416451006,black,416451
495088002,black,495088
495088010,birds,495088
495088013,yes,495088
23247000,yellow,23247
23247001,no,23247
23247003,blue,23247
416467009,vent,416467
416467010,4,416467
416467012,white,416467
416467018,wood,416467
416467019,3,416467
416467020,no,416467
416467021,8,416467
154324001,tree,154324
154324003,tissues,154324
154324004,100,154324
154324006,square,154324
154324013,counter,154324
154324016,yes,154324
154324018,white,154324
154324021,no,154324
154324023,blue,154324
154324027,glass,154324
154324032,yes,154324
154324033,wall,154324
154324034,toilet,154324
154324036,toilet,154324
416476003,black,416476
416476004,daytime,416476
416476007,yes,416476
484474000,noon,484474
484474002,clock,484474
484474003,4,484474
416478001,black,416478
416478003,shirt,416478
154339002,high,154339
23272001,ford,23272
23272003,ford,23272
416489000,no,416489
416489003,green,416489
416489005,tennis,416489
416489007,male,416489
416489008,serve,416489
285418000,brown,285418
285421002,1,285421
285433002,sink,285433
154363000,light,154363
154363004,2010,154363
154363010,yes,154363
154363015,bathroom,154363
285437000,no,285437
285437002,nothing,285437
23294001,4,23294
547583000,red,547583
547583002,yes,547583
547583005,yes,547583
23309000,broccoli,23309
23309001,yellow,23309
547601001,no,547601
416534001,window,416534
416534002,no,416534
547607000,cat,547607
547607001,at camera,547607
23320003,black,23320
23320004,round,23320
23320005,no,23320
22599001,long,22599
22599002,dirt,22599
22599003,2 feet,22599
22599007,red,22599
22599009,red,22599
22599010,2,22599
547612000,0,547612
547612001,no,547612
416543000,downtown,416543
547617001,rolex,547617
547617002,green,547617
547630000,on table,547630
154419002,hat,154419
154419005,no,154419
154420001,white,154420
154420002,white,154420
23351000,brown,23351
154425001,large,154425
547645001,brown,547645
547645002,sleeping,547645
547645003,yes,547645
547645004,fence,547645
528181000,lamp,528181
528181002,yes,528181
285505000,surfer,285505
23369000,motorcycle,23369
416596002,food,416596
47588001,no,47588
285534002,sitting,285534
23411000,2,23411
23411002,2,23411
23411003,zebra,23411
23411006,2,23411
285558000,no,285558
380493002,sprinkles,380493
285568000,0,285568
416641002,0,416641
285583002,yes,285583
154515001,1,154515
416660000,daytime,416660
416660002,no,416660
416663000,black,416663
154520002,yes,154520
154520005,yes,154520
154520006,yes,154520
154520007,blue,154520
154520019,yes,154520
154520030,yes,154520
154520042,yes,154520
154520057,yes,154520
154520066,beach,154520
154520072,2,154520
547738000,on ground,547738
416668000,crest,416668
285597001,unknown,285597
285597002,3,285597
547744000,9,547744
547744001,left,547744
547744002,nothing,547744
285607000,yes,285607
285614001,skateboard,285614
285614002,black,285614
547759001,orange,547759
547760000,0,547760
547760001,1 way,547760
547760002,english,547760
506357000,clean,506357
23489001,white,23489
547783001,yes,547783
547783003,many,547783
547783005,yes,547783
285645001,ski poles,285645
285645002,red,285645
285646002,yes,285646
397133002,red,397133
154584000,yes,154584
154584015,ground,154584
154584016,polar,154584
154584019,people,154584
154584021,bench,154584
154584022,yes,154584
154587000,nothing,154587
154587002,red,154587
285660000,no,285660
416733001,light,416733
416733002,pillows,416733
154590000,cake,154590
416739000,wood,416739
547816002,closed,547816
547816003,yes,547816
416745000,yes,416745
416746000,baseball field,416746
416746001,red sox,416746
416746002,yes,416746
416746004,blue,416746
416749002,no,416749
154607000,no,154607
285681000,delta,285681
285681005,usa,285681
285681007,military,285681
285681009,delta,285681
285681010,new york,285681
285681011,delta,285681
285681012,london,285681
285681014,delta,285681
285681016,canada,285681
285681019,delta,285681
285681023,cross,285681
416758000,brown,416758
416758005,yes,416758
416758007,yes,416758
416758009,tree,416758
416765000,no,416765
416774000,no,416774
416774003,decoration,416774
416774005,pee,416774
154633001,0,154633
154633002,person,154633
154633004,yellow,154633
547854002,eating,547854
416786001,table,416786
416787001,neither,416787
416787002,cream,416787
23575001,yes,23575
23575003,pictures,23575
23575004,2,23575
23575005,no,23575
23575008,lamp,23575
23575011,books,23575
23575012,2,23575
23575017,no,23575
23575018,yes,23575
547866000,blue,547866
547866001,frisbee,547866
547866002,0,547866
23579002,no,23579
285727002,no,285727
23584001,white,23584
23584002,ponytail,23584
23584003,white,23584
547875003,0,547875
547875005,nothing,547875
547875012,water,547875
547875013,sandwich,547875
547875014,coffee,547875
547875015,cheese,547875
547875018,no,547875
285734000,t shirt,285734
285734002,blue,285734
547886001,yes,547886
416818000,blue,416818
416818001,christmas,416818
416818003,many,416818
416818004,no,416818
416818005,blue,416818
285751001,4,285751
416827005,electric,416827
416827008,red,416827
547903000,wall,547903
547903001,2,547903
416837001,flat,416837
23623004,1,23623
23623005,no,23623
154705000,computer,154705
154705001,0,154705
154705002,3,154705
416851007,hit,416851
416851008,blue,416851
416851010,yes,416851
416851011,brace,416851
416851012,wilson,416851
154711001,clock,154711
285788002,giraffes,285788
416862000,wooden,416862
416864000,sky,416864
416864001,0,416864
416864002,shirt,416864
571920000,noon,571920
571920002,black,571920
547941000,6 feet,547941
285799001,0,285799
285799002,train,285799
23656000,red,23656
23656002,office,23656
23660001,2,23660
23666000,no,23666
23666002,yes,23666
23666004,no,23666
23671000,no,23671
547962001,rose,547962
375317002,white,375317
375317006,electric,375317
266091004,tall,266091
266091006,many,266091
285832000,light,285832
285832004,white,285832
285832005,palm,285832
23696001,gray,23696
285844001,blue,285844
23709002,no,23709
154783001,carpet,154783
154783005,brown,154783
154785001,3,154785
154785003,blue,154785
154785004,8,154785
154785005,obama,154785
416930000,hat,416930
416931000,plain,416931
416931002,suitcase,416931
416931003,bear,416931
548011002,no,548011
548011004,6,548011
548011005,yes,548011
548011006,no,548011
154798002,3,154798
285882000,silver,285882
285882001,salad,285882
285882002,no,285882
23741003,motorcycle,23741
416960001,sheep,416960
23751005,no,23751
23751006,1,23751
416968000,0,416968
416968001,nothing,416968
416968003,yes,416968
23754006,right,23754
498583000,fork,498583
154830000,2,154830
285908000,fish,285908
285908001,brown,285908
285908002,2,285908
154846007,spinach,154846
154846008,plate,154846
266107001,london,266107
266107002,0,266107
154854003,red,154854
285929001,fence,285929
285929002,grass,285929
571943000,7,571943
571943002,yes,571943
571943003,palm,571943
154861001,outside,154861
154861003,white,154861
154861004,catch,154861
154861008,yes,154861
154861009,yes,154861
154861016,pants,154861
154861017,grass,154861
417015000,no,417015
417015001,0,417015
417015003,10,417015
417015004,yellow,417015
417015005,10,417015
417015007,yes,417015
23802001,no,23802
47658003,pepperoni,47658
23807000,blue,23807
23807003,yes,23807
154880004,string,154880
154884002,apple,154884
285957002,yes,285957
417031000,kayak,417031
287959000,meat,287959
287959004,meat,287959
154892001,no,154892
23821002,black,23821
285967002,no,285967
285968008,blanket,285968
285968014,cat,285968
285968018,lot,285968
285968019,white,285968
417044000,sugar,417044
417044003,20,417044
417044006,0,417044
417044007,blue,417044
254172000,yes,254172
254172001,yes,254172
254172002,2,254172
254172003,giraffe,254172
548126001,yes,548126
548126002,red,548126
548126005,noon,548126
266117000,red,266117
266117001,0,266117
266117002,1,266117
285992000,tree,285992
285992002,banana,285992
285992006,lettuce,285992
109907001,lab,109907
109907003,ocean,109907
109907006,brown,109907
109907012,2,109907
109907013,birds,109907
109907015,lab,109907
109907017,cold,109907
286001001,christmas,286001
286001003,teddy bear,286001
286010000,nothing,286010
286010001,no,286010
286010006,nothing,286010
286010009,white,286010
417085000,collar,417085
417085002,yes,417085
417085005,old,417085
417085008,walking,417085
417085009,sunny,417085
417085011,background,417085
417085013,farm,417085
417085016,field,417085
417085018,farm,417085
417085020,no,417085
417085022,many,417085
548159002,concrete,548159
286018001,white,286018
286018002,skate park,286018
154947000,white,154947
154947007,many,154947
154947008,yes,154947
548164000,yellow,548164
548164001,blue,548164
548164002,noon,548164
548164003,tower,548164
286021002,black,286021
286021004,2,286021
23879001,black,23879
23879002,motorcycles,23879
23879004,car,23879
23879008,red,23879
23879010,car,23879
23879013,yes,23879
23879020,yes,23879
23879021,police,23879
23879023,motorcycles,23879
548174001,safety,548174
286036000,black,286036
154971000,serve,154971
154971001,blue,154971
154971002,yes,154971
154971003,yes,154971
154971004,red,154971
154971006,8,154971
286055001,no,286055
286055002,red,286055
286055003,lights,286055
548201002,bottle,548201
548209000,snowsuit,548209
548209003,2,548209
548209004,yes,548209
548209006,skier,548209
417144000,0,417144
417144001,orange,417144
548219001,black,548219
548219002,no,548219
155007000,black,155007
155007001,hat,155007
23937000,4,23937
23937002,usa,23937
155012002,no,155012
417159001,nowhere,417159
417159002,noon,417159
286089001,away,286089
286089007,blonde,286089
286089010,right,286089
286089011,mercedes benz,286089
417164002,parking,417164
23954001,birds,23954
548246002,3,548246
286106001,no,286106
155035003,no,155035
155035005,left,155035
417190000,10,417190
286119001,yes,286119
286119002,samsung,286119
286119003,smartphone,286119
286119005,nokia,286119
286124000,white,286124
23981002,no,23981
432886004,stove,432886
432886009,yes,432886
432886010,electric,432886
156915002,green,156915
23991002,nothing,23991
417217000,2,417217
417217005,3,417217
286146001,0,286146
286146002,strawberry,286146
286146003,brown,286146
286146004,man's,286146
286146005,2,286146
286146006,baby,286146
286146007,0,286146
548296010,many,548296
548296012,walking,548296
155087001,black,155087
155087003,yes,155087
24021001,unknown,24021
24021002,no,24021
24021003,yes,24021
24027001,kite,24027
24027002,red,24027
417249000,1,417249
417249001,luggage,417249
417249002,yes,417249
286182000,nothing,286182
286182002,1,286182
113233002,jacket,113233
113233008,0,113233
113233010,usa,113233
113233012,usa,113233
113233013,0,113233
24040000,left,24040
24040001,1,24040
24040002,middle,24040
548331001,dog,548331
548331008,yes,548331
548331009,yes,548331
548331017,red,548331
24045000,cheese,24045
417265002,2,417265
417265003,white,417265
548339002,blue,548339
155125000,female,155125
155125004,pepperoni,155125
286202002,blue,286202
286202003,2,286202
286202006,2,286202
155131001,baseball cap,155131
24061004,blue,24061
156928001,open,156928
417284006,blue,417284
417285002,2,417285
155142002,airport,155142
155142003,yes,155142
155142004,closed,155142
155142006,4,155142
155142007,airport,155142
548363001,united,548363
419074007,plane,419074
419074017,3,419074
419074034,fresh,419074
419074037,sky,419074
24097000,no,24097
24097001,blue,24097
24097002,sidewalk,24097
24104000,mouse,24104
24104004,2,24104
24104007,0,24104
24104008,brown,24104
24104009,2,24104
24106000,2,24106
155179002,no,155179
286253002,grass,286253
24112000,beer,24112
24112003,stripes,24112
419080003,no,419080
419080004,orange and white,419080
419080006,no,419080
417332002,blue,417332
155192000,yes,155192
155192002,metal,155192
155192005,white,155192
155192006,3,155192
155192010,no,155192
155192011,no,155192
155192013,no,155192
66271000,black,66271
155199002,bed,155199
24133000,no,24133
24133002,yes,24133
24133003,surfing,24133
548423000,no,548423
548423001,computer,548423
417355000,yes,417355
417355001,solid,417355
286285000,male,286285
155216001,2,155216
155216003,green,155216
24157002,snow,24157
417374002,no,417374
417374004,yes,417374
286303002,black,286303
286313002,paint,286313
155245000,yes,155245
155245002,yes,155245
548464000,0,548464
548464001,stop,548464
548464002,red,548464
572008002,harness,572008
286322005,fork and knife,286322
286322007,food,286322
290836000,oak,290836
286327001,0,286327
69568000,pepperoni,69568
69568001,large,69568
69568002,1,69568
69568003,no,69568
69568006,counter,69568
69568012,white,69568
69568014,white,69568
417410001,fruit,417410
24195000,red,24195
24195002,double decker,24195
463670000,black,463670
463670001,brown,463670
463670003,terrier,463670
548485002,closed,548485
548485004,glass,548485
155270000,people,155270
155270001,boat,155270
155270002,motorcycles,155270
155270003,5,155270
155270005,many,155270
155270006,shade,155270
417416001,clear,417416
440940000,yellow,440940
440940001,dress,440940
24207003,2,24207
286353000,no,286353
286353001,no,286353
548498001,lot,548498
548500000,no,548500
155285001,american,155285
286361001,octagon,286361
286361002,water,286361
548506002,no,548506
24223001,stripes,24223
24223002,0,24223
417440002,trees,417440
548523009,nowhere,548523
417455001,brown,417455
548528000,parking meter,548528
24243000,yes,24243
24243002,posing,24243
155317000,vanilla,155317
155317003,white,155317
155317005,0,155317
24247002,no,24247
417465003,2,417465
417465005,white,417465
